Id;beginn;ende;dauer;sender;titel;typ;text;genre_id;fsk;language;weekday;zusatz;wdh;downloadlink;infolink;programlink;
5538068;04.11.2011 05:40:00;04.11.2011 06:00:00;20;UKBBC2;Real Chinese;Education;A beginner s course in Mandarin giving an introduction to a language and way of life in China.;3400;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538068;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA2OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA2OA==;
5562859;04.11.2011 05:43:00;04.11.2011 06:00:00;17;DRDISHTV;emission TV Folge 3;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5562859;http://www.onlinetvrecorder.com/infopage.php?id=NTU2Mjg1OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2Mjg1OQ==;
5515786;04.11.2011 05:45:00;04.11.2011 06:00:00;15;BIBELTV;Bibel TV Emmaus;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515786;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc4Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc4Ng==;
5515787;04.11.2011 05:45:00;04.11.2011 06:00:00;15;NICKELODEON;Planet Max;Zeichentrickserie;Zeichentrickserie, Die Ultralord Depression Nesmith vor Gericht;8516;;de;Fri;Zeichentrickserie;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515787;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc4Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc4Nw==;
5515790;04.11.2011 05:45:00;04.11.2011 06:15:00;30;RBB;Die Kinder vom Alstertal;Familienserie;Familienserie Deutschland 26 min Folge 2, Drei ist eine zuviel;5316;;de;Fri;Familienserie Deutschland 26 min Folge 2;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515790;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5MA==;
5515789;04.11.2011 05:45:00;04.11.2011 06:05:00;20;SIXX;Cougar Town;; Der Ellie Tag. von Michael Spiller mit Courteney Cox Christa Miller Busy Philipps;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515789;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc4OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc4OQ==;
5515788;04.11.2011 05:45:00;04.11.2011 06:00:00;15;SPORT1;Sport Clips;Erotikreihe;Erotikreihe Folge 16, Making of Suesse Stuten;6000;;de;Fri;Erotikreihe Folge 16;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515788;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc4OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc4OA==;
5533138;04.11.2011 05:45:00;04.11.2011 08:00:00;135;TVPKULTURA;Luecke;LUECKE;;9999;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533138;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzEzOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzEzOA==;
5538069;04.11.2011 05:45:00;04.11.2011 06:00:00;15;UKBBC;BBC News;News and Current Affairs;Regular bulletin.;2200;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538069;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA2OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA2OQ==;
5538070;04.11.2011 05:45:00;04.11.2011 06:00:00;15;UKITV2;ITV2 Nightscreen;Factual;Text-based information service.;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538070;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA3MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA3MA==;
5515792;04.11.2011 05:50:00;04.11.2011 06:15:00;25;HR3;Schloss Einstein;Kinderserie;Kinderserie Deutschland 1998 26 min Folge 262;8321;;de;Fri;Kinderserie Deutschland 1998 26 min Folge 262;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515792;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5Mg==;
5515791;04.11.2011 05:50:00;04.11.2011 06:00:00;10;SF1;Happy;Schweiz;Schweiz 2010 10 min;-1;;;Fri;Schweiz 2010 10 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515791;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5MQ==;
5533139;04.11.2011 05:50:00;04.11.2011 05:55:00;5;TVPINFO;Luecke;LUECKE;;9999;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533139;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzEzOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzEzOQ==;
5515793;04.11.2011 05:50:00;04.11.2011 06:20:00;30;WDR;Lokalzeit;Magazin; Suedwestfalen;2115;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515793;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5Mw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5Mw==;
5515797;04.11.2011 05:55:00;04.11.2011 06:25:00;30;MDR;Janna;Abenteuerserie;Abenteuerserie Polen Deutschland 1989 30 min Folge 9, Naechtliches Gewitter;5303;;de;Fri;Abenteuerserie Polen Deutschland 1989 30 min Folge 9;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515797;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5Nw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5Nw==;
5515794;04.11.2011 05:55:00;04.11.2011 06:00:00;5;ORF1;Seitenblicke;Kulturmagazin;;3316;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515794;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5NA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5NA==;
5515796;04.11.2011 05:55:00;04.11.2011 06:20:00;25;PRO7;Switch reloaded;Comedyreihe;Comedyreihe Deutschland 2008 22 min;5100;;de;Fri;Comedyreihe Deutschland 2008 22 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515796;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5Ng==;
5515795;04.11.2011 05:55:00;04.11.2011 06:05:00;10;TF1;Les petites crapules;Dessin anime; Romain Coup de main dans De l aide;-1;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515795;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5NQ==;
5533140;04.11.2011 05:55:00;04.11.2011 06:00:00;5;TVPINFO;Info Poranek;Nachrichten;;2235;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533140;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzE0MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzE0MA==;
5515798;04.11.2011 06:00:00;04.11.2011 06:05:00;5;ANIXE;Hoerauf und Raeumauf;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515798;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5OA==;
5515807;04.11.2011 06:00:00;04.11.2011 06:30:00;30;ARD EINS;Wir in Europa;Reihe;Reihe, Euroblick;5300;;de;Fri;Reihe;21.10.2020 23:30:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515807;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwNw==;
5515802;04.11.2011 06:00:00;04.11.2011 06:15:00;15;ARD EINSPLUS;Reisetipp: Yucatan;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515802;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwMg==;
5515814;04.11.2011 06:00:00;04.11.2011 06:45:00;45;ARTE;Pierre Laurent Aimard spielt Liszt;43 min;43 min, Klavier Festival Ruhr 2011;-1;;de;Fri;43 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515814;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxNA==;
5515808;04.11.2011 06:00:00;04.11.2011 06:30:00;30;BAY3;Telekolleg: Grundlagen der Betriebswirtschaftslehre;Folge 5;Folge 5, Betriebliche Funktionen;-1;;de;Fri;Folge 5;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515808;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwOA==;
5515809;04.11.2011 06:00:00;04.11.2011 06:30:00;30;BBC WORLD;BBC World News;Nachrichten;;2235;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515809;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwOQ==;
5515818;04.11.2011 06:00:00;04.11.2011 07:00:00;60;BIBELTV;Stunde des Hoechsten;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515818;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxOA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxOA==;
5515803;04.11.2011 06:00:00;04.11.2011 06:15:00;15;BR ALPHA;Tele Gym;Reihe;Reihe, Fit in den Winter;5300;;de;Fri;Reihe;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515803;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwMw==;
5515819;04.11.2011 06:00:00;04.11.2011 07:00:00;60;CNBC;Capital Connection;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515819;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxOQ==;
5515821;04.11.2011 06:00:00;04.11.2011 07:00:00;60;CNN;World Report;;;0;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515821;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyMQ==;
5515822;04.11.2011 06:00:00;04.11.2011 07:00:00;60;DAS4;CNBC Capital Connection;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515822;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyMg==;
5562860;04.11.2011 06:00:00;04.11.2011 06:05:00;5;DRDISHTV;PROGRAMMVORSCHAU;Trailer/Vorschau;;9110;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5562860;http://www.onlinetvrecorder.com/infopage.php?id=NTU2Mjg2MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2Mjg2MA==;
5561889;04.11.2011 06:00:00;04.11.2011 06:30:00;30;ERF;ERF HoerBar;Musikmagazin;;4111;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5561889;http://www.onlinetvrecorder.com/infopage.php?id=NTU2MTg4OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2MTg4OQ==;
5515834;04.11.2011 06:00:00;04.11.2011 11:00:00;300;EURONEWS;Fruehstuecksfernsehen;Magazin; Nachrichten Economia Press Pass Hi Tech Sport;2115;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515834;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgzNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgzNA==;
5515830;04.11.2011 06:00:00;04.11.2011 08:00:00;120;GOTV;too early;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515830;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgzMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgzMA==;
5534219;04.11.2011 06:00:00;04.11.2011 08:00:00;120;IMUSIC;Music Non Stop;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5534219;http://www.onlinetvrecorder.com/infopage.php?id=NTUzNDIxOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzNDIxOQ==;
5515823;04.11.2011 06:00:00;04.11.2011 07:00:00;60;KABEL 1;Unsere kleine Farm;Familienserie;Familienserie USA 1983 45 min, Der Patriarch;5316;;de;Fri;Familienserie USA 1983 45 min;03.11.2020 10:55:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515823;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyMw==;
5515800;04.11.2011 06:00:00;04.11.2011 06:10:00;10;KIKA;logo Die Welt und ich.;; Nachrichten fuer Kinder;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515800;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwMA==;
5515827;04.11.2011 06:00:00;04.11.2011 07:30:00;90;KTV;Programmvorschau;Trailer/Vorschau;;9110;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515827;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyNw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyNw==;
5515820;04.11.2011 06:00:00;04.11.2011 07:00:00;60;M6;M6 Music;Clips;;4190;;fr;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515820;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyMA==;
5515824;04.11.2011 06:00:00;04.11.2011 07:00:00;60;N24;Nachrichten;1 min;1 min;-1;;de;Fri;1 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515824;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyNA==;
5515815;04.11.2011 06:00:00;04.11.2011 06:45:00;45;NDR;Bilderbuch Deutschland: Daenemark Bornholm;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515815;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxNQ==;
5515810;04.11.2011 06:00:00;04.11.2011 06:30:00;30;NICKELODEON;Planet Max;Zeichentrickserie;Zeichentrickserie, Die Gronze Brueder Das Tortilla Monster;8516;;de;Fri;Zeichentrickserie;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515810;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxMA==;
5515801;04.11.2011 06:00:00;04.11.2011 06:10:00;10;NTV;Nachrichten;Nachrichten;;2235;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515801;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwMQ==;
5515804;04.11.2011 06:00:00;04.11.2011 06:20:00;20;ORF1;Disneys Phineas und Ferb;Zeichentrickserie;Zeichentrickserie, Team Phineas und Ferb Der Strand gleich hinterm Haus;8516;;de;Fri;Zeichentrickserie;03.11.2020 14:25:00;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515804;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwNA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwNA==;
5515825;04.11.2011 06:00:00;04.11.2011 07:00:00;60;ORF2;Text aktuell;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515825;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyNQ==;
5515826;04.11.2011 06:00:00;04.11.2011 07:00:00;60;ORF2E;Teletext;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515826;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyNg==;
5561656;04.11.2011 06:00:00;04.11.2011 06:10:00;10;PERWY;Novosti;;;0;;ru;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5561656;http://www.onlinetvrecorder.com/infopage.php?id=NTU2MTY1Ng==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTU2MTY1Ng==;
5515816;04.11.2011 06:00:00;04.11.2011 06:45:00;45;PHOENIX;Logbuch der Schoepfung;2001;2001, Die Macht der Muetter;-1;;de;Fri;2001;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515816;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxNg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxNg==;
5515833;04.11.2011 06:00:00;04.11.2011 10:00:00;240;PULS4;Cafe Puls mit AustriaNews;;;0;;de;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515833;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgzMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgzMw==;
5515829;04.11.2011 06:00:00;04.11.2011 07:30:00;90;RTL;Punkt 6;Magazin;Magazin Deutschland 2011;2115;;de;Fri;Magazin Deutschland 2011;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515829;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgyOQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgyOQ==;
5515832;04.11.2011 06:00:00;04.11.2011 09:00:00;180;RTL2;Das 1 2 3.tv Auktionshaus;Werbesendung;Werbesendung, Teleshopping;9221;;de;Fri;Werbesendung;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515832;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgzMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgzMg==;
5539710;04.11.2011 06:00:00;04.11.2011 07:40:00;100;RTRPLANETA;Cirk. H f;;;0;;ru;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5539710;http://www.onlinetvrecorder.com/infopage.php?id=NTUzOTcxMA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzOTcxMA==;
5515805;04.11.2011 06:00:00;04.11.2011 06:20:00;20;SF1;Die rote Jacke;Kurzfilm;Kurzfilm Deutschland 2002 18 min;7920;;;Fri;Kurzfilm Deutschland 2002 18 min;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515805;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgwNQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgwNQ==;
5515811;04.11.2011 06:00:00;04.11.2011 06:30:00;30;SPORT1;Sport1 Workout;Folge 18;Folge 18;-1;;de;Fri;Folge 18;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515811;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxMQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxMQ==;
5515812;04.11.2011 06:00:00;04.11.2011 06:30:00;30;SRTL;Benjamin Bluemchen;Zeichentrickserie;Zeichentrickserie Deutschland 2002 Folge 3, Benjamin Bluemchen als Wetterelefant;8516;;de;Fri;Zeichentrickserie Deutschland 2002 Folge 3;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515812;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxMg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxMg==;
5515799;04.11.2011 06:00:00;04.11.2011 06:05:00;5;SW3;Tom und das Erdbeermarmeladebrot mit Honig;Zeichentrickserie;Zeichentrickserie Deutschland 2002 Folge 23, Tom bei Nacht;8516;;de;Fri;Zeichentrickserie Deutschland 2002 Folge 23;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515799;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTc5OQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTc5OQ==;
5515813;04.11.2011 06:00:00;04.11.2011 06:30:00;30;TV5;TV5MONDE le journal;Informations;Informations;2200;;fr;Fri;Informations;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5515813;http://www.onlinetvrecorder.com/infopage.php?id=NTUxNTgxMw==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUxNTgxMw==;
5533141;04.11.2011 06:00:00;04.11.2011 06:10:00;10;TVPINFO;Serwis Info Poranek;Nachrichten;;2235;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533141;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzE0MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzE0MQ==;
5533142;04.11.2011 06:00:00;04.11.2011 06:35:00;35;TVPOLONIA;Rezydencja odc. 17;;;0;;pl;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5533142;http://www.onlinetvrecorder.com/infopage.php?id=NTUzMzE0Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzMzE0Mg==;
5538080;04.11.2011 06:00:00;04.11.2011 09:15:00;195;UKBBC;Breakfast;News and Current Affairs;Round-up of national and international news plus the latest from the money markets.;2200;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538080;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA4MA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA4MA==;
5538071;04.11.2011 06:00:00;04.11.2011 06:10:00;10;UKBBC2;Little Robots;Animation;Stripy is proud to show Tiny the work he has done in the garden - until the Sparkies mess it up.;8511;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538071;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA3MQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA3MQ==;
5538078;04.11.2011 06:00:00;04.11.2011 09:00:00;180;UKCBSACTION;Teleshopping;Interests;A chance to buy bargains galore.;-1;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538078;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA3OA==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA3OA==;
5538075;04.11.2011 06:00:00;04.11.2011 06:45:00;45;UKE4;One Tree Hill;Dramaserie;Lucas discovers Julian has been keeping a secret about the film. Nathan struggles in a professional environment and Brooke is forced to confront her past as she searches for Sam.;5302;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538075;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA3NQ==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA3NQ==;
5538072;04.11.2011 06:00:00;04.11.2011 06:10:00;10;UKFIVE;Thomas Friends;Animation;Victor agrees to fix almost every engine on Sodor in one day but with Thomas s help he learns that it is fine to say no sometimes.;8511;;en;Fri;;;http://www.onlinetvrecorder.com/?aktion=dl&id=666&epg_id=5538072;http://www.onlinetvrecorder.com/infopage.php?id=NTUzODA3Mg==;http://www.onlinetvrecorder.com/?aktion=createJob&byid=true&epgid=NTUzODA3Mg==;
